subj,std,ori,nrmse,psnr,ssim,hfen
1,0,0,30.825644328924195,50.100429497247035,0.9893410129663521,29.25904692458825
1,0,1,25.89301000257056,53.90531352302192,0.9864552716377664,26.360598833380333
1,0,2,25.67944428044931,54.231636754126626,0.9881007651178244,25.534980650406546
1,0,3,28.26212557778394,53.44206588138391,0.9873360480413533,29.75536476519914
1,0,4,25.827885900228946,54.43181796542482,0.9888524868877038,26.186868880500175
1,3,0,36.30451232679888,48.67946061378744,0.9725380096659256,30.257537045192972
1,3,1,36.28388026258056,50.97468980311512,0.9646030185779451,35.89977339203346
1,3,2,35.33433602989104,51.459410478548946,0.9695089483551433,32.84199722168269
1,3,3,41.836233902252204,50.03511066823839,0.9626447227592472,42.79994025675119
1,3,4,39.583322642001036,50.72335022304464,0.9667548022481242,40.96229898862261
1,5,0,43.294809994305375,47.14995599979429,0.9432566310145611,36.214990073792485
1,5,1,45.02549910581806,49.09979359191172,0.9371442206794396,45.004216411160186
1,5,2,45.46744897670453,49.26933741373895,0.9427544350843992,43.685963053323135
1,5,3,48.80846781127517,48.69625882568044,0.9357267270449863,48.95066380804813
1,5,4,51.495195646538015,48.43826089842432,0.9330359773697374,53.812582344684444
1,7,0,49.806388603626914,45.93297170521708,0.9195075086510612,42.44543910386555
1,7,1,49.19541833422012,48.33047114592959,0.9228892495415373,48.06037700614641
1,7,2,48.94343163465011,48.6294608491318,0.9294518265448336,46.246042397217664
1,7,3,51.60810390769098,48.21180425093808,0.9218303648214893,50.562606754916715
1,7,4,55.046593300334145,47.85898621433616,0.9199227076746145,55.626808827306284
1,9,0,54.597142245159894,45.13527453596047,0.8983696848386356,46.865307069493554
1,9,1,51.736306804751386,47.89305583733008,0.9104156647390128,49.2757195199305
1,9,2,51.35100538166218,48.21237015786936,0.9187924768129289,46.95224256651569
1,9,3,54.34117837985744,47.763581281012215,0.9092634434564169,52.55603138459922
1,9,4,54.15201315060464,48.0013030174394,0.9120033482472105,51.780547124539154
2,0,0,36.14674357161557,48.88261349666905,0.9779240808530337,32.99834370901382
2,0,1,34.25798213210844,51.615470264000685,0.9719046992427506,31.979856701863003
2,0,2,31.073851081316466,52.59873935757693,0.9794297192436381,30.077211503112288
2,0,3,25.968133092230634,54.65006360190823,0.9859752737122899,25.665537252570893
2,0,4,33.54356795342652,51.62293779636032,0.9750948031104177,31.063063348512404
2,3,0,42.49900396434613,47.47642202540015,0.9497644365529664,34.28247926207486
2,3,1,39.728790570565934,50.328598946257095,0.9475279324474934,35.65093945537284
2,3,2,38.87094620770665,50.65413870973711,0.9607261940065176,36.57554454909585
2,3,3,39.126491241542475,51.08946010297993,0.960724582837489,37.83995904743686
2,3,4,43.1104203327415,49.443477763177135,0.9532876200582167,42.54873505717094
2,5,0,50.0974301872385,46.047688085576304,0.9101358937244639,41.38953619967572
2,5,1,50.752471216685336,48.201561962849205,0.9152833106296034,49.556086289393484
2,5,2,50.374587705309295,48.40241086640752,0.9318453311460952,49.784303438812714
2,5,3,52.92023081025723,48.4664435750244,0.9219049752491935,53.43168103252132
2,5,4,54.72169152974025,47.371932637033495,0.9115212190440127,56.24604505105577
