subj,std,ori,nrmse,psnr,ssim,hfen
1,0,0,31.643771427584923,49.87290798387911,0.9905368242171759,29.12708530008363
1,0,1,24.89557893580344,54.246519703864465,0.9851944662387394,24.35126895436575
1,0,2,25.91050754249719,54.15383077281069,0.9855065003439335,25.24319688953714
1,0,3,24.99483997753481,54.509155103861175,0.9874813469393106,24.628383729720397
1,0,4,25.43444630552041,54.5651493943881,0.9860021803315312,24.641048787205445
1,3,0,35.98651877016369,48.755876033835285,0.9730306624740536,29.97821936557595
1,3,1,34.312722034788976,51.45986086326925,0.9653725764202323,33.05145414019165
1,3,2,34.40624711576817,51.69060309099591,0.9663050507837831,31.912107794005447
1,3,3,39.38335228559002,50.55990871199132,0.9620185593682948,39.68653986649346
1,3,4,37.18292385151893,51.26672440452366,0.9638000879284621,37.2444013548276
1,5,0,42.75515842543107,47.258902359896624,0.9487720353239213,35.78146691279403
1,5,1,45.16896376283303,49.072161757560046,0.9386801477669171,45.205776287832435
1,5,2,46.476357880233834,49.07870743132928,0.9426534415091298,45.33588841281193
1,5,3,49.556663667889836,48.564121108274165,0.9372027372444242,50.587847911246264
1,5,4,48.75084370420063,48.91395242462261,0.9363493577510962,49.664595992656324
1,7,0,48.565560544590916,46.152104645438605,0.9283446000160074,41.32759696991031
1,7,1,49.95140308648427,48.19801047212305,0.9234146143995653,49.34657248001689
1,7,2,50.618461751291846,48.33717031168408,0.9290800749758558,48.955032563787064
1,7,3,52.26955631816291,48.10118604336313,0.9234203478563432,51.83209984153184
1,7,4,53.088981841125396,48.173507221136305,0.9224425333977704,52.93702556435325
1,9,0,52.04022266045438,45.55188983863989,0.909683430278282,44.772409804474286
1,9,1,52.51369546291323,47.76351267943891,0.9108854846244585,50.56553711977714
1,9,2,53.1960994088587,47.90575339741595,0.9185397410662889,50.201039190481545
1,9,3,55.21109484077061,47.6256351303838,0.9106337487054478,54.03579274990567
1,9,4,53.89566654070491,48.04251820219542,0.9137458048025213,51.95703413146037
2,0,0,34.51793125981714,49.28310186953201,0.9829981339186322,32.18615044453462
2,0,1,32.63969539981153,52.035783890764876,0.9713490191694027,32.5923691246303
2,0,2,30.58742126968496,52.73578366911883,0.9781291623509472,30.954570307160928
2,0,3,24.529710533941827,55.14502970295021,0.9855131264203179,23.538733950369505
2,0,4,32.122876848417214,51.998834254752914,0.9726532505933506,32.05850024799379
2,3,0,41.79198936656235,47.62213616519003,0.9551545268019939,35.01575008636749
2,3,1,38.42277738050072,50.618930743826894,0.9478542905463624,35.65804369208504
2,3,2,38.36145964979581,50.76873848583601,0.9598645538524573,37.127845650735075
2,3,3,37.28520236212762,51.50814807814905,0.9575022006069952,34.704162698254
2,3,4,41.874999074159206,49.69602670047326,0.9526036042042552,42.173625308314314
2,5,0,50.53292247229722,45.97250874970163,0.9229930763995277,42.25962226612333
2,5,1,51.65778372982513,48.04799043967209,0.9163979016613404,51.77746944363316
2,5,2,53.19610688824916,47.92904395962048,0.9323350947050357,54.84364267198578
2,5,3,55.26395713495407,48.09003858809659,0.9207292638666214,56.560785616999674
2,5,4,57.329381533499365,46.96757777627354,0.9144177404825624,59.43675395310547
2,7,0,55.28427462418686,45.19196474715615,0.8992987564990095,46.91527847741953
2,7,1,54.57818861322645,47.57032347745508,0.8947608474327964,52.50975875751182
2,7,2,56.013365343329305,47.4808076326909,0.9141581187568372,55.811714172240634
2,7,3,56.37945888809766,47.91646010196746,0.9077572170126711,55.550549511326864
2,7,4,58.63369004626329,46.77217837159937,0.8981231562593385,58.89091036828976
2,9,0,58.587870863692125,44.68784274756902,0.8757188334455743,50.049292997450344
2,9,1,55.598840779786826,47.40939109914429,0.8811730494190351,50.9934036969519
2,9,2,56.11443278273667,47.465149412747145,0.9042773704750242,53.43439482986211
2,9,3,56.72377102634598,47.86357626346604,0.8928556158583365,53.679265156750475
2,9,4,58.85012444668726,46.74017519821198,0.8873228674358579,57.60621718645621
3,0,0,31.276877989495105,50.47661602884361,0.9895776978419348,28.258427251616027
3,0,1,27.006495841759136,54.060271925033554,0.9856109121598841,26.897287204744767
3,0,2,25.790249591215957,54.42373740947578,0.9842190773890445,25.08252000363586
3,0,3,35.887583726902776,51.38646040222329,0.9682540096813489,35.01206909383821
3,0,4,24.901738925142762,54.91590910315638,0.985349629633495,24.531074997253388
3,3,0,38.3499532814566,48.70578716313126,0.9686054098947322,31.342793638276707
3,3,1,40.982289148713875,50.4377124038752,0.9619584586907627,42.88313136126506
3,3,2,38.01708695428298,51.0532715894913,0.9632009931685576,38.123592541606946
3,3,3,45.19076548807927,49.384350818319845,0.9511970760208472,45.682305445262585
3,3,4,34.64847098120335,52.046821131056085,0.9674100402421533,33.258888469022196
3,5,0,46.84798751288068,46.96726516188292,0.9438096533108233,38.25126255377388
3,5,1,51.87182037192597,48.39100688181519,0.9374656838805008,54.62068549418386
3,5,2,49.08507642752619,48.833858881466774,0.9364715049625858,50.202747072209775
3,5,3,54.71175410047099,47.72373200055672,0.9251550158817279,55.40125664284429
3,5,4,48.46158190772974,49.13255088482244,0.9416885114273582,48.996734561080366
3,7,0,51.24789458179255,46.18756338822422,0.9251132889315499,42.11688799032193
3,7,1,55.59959379166639,47.78820429355399,0.9240388177828824,57.31955513152
3,7,2,51.441066018858585,48.42664911355148,0.923273807410376,50.86964329663041
3,7,3,56.64556402015884,47.422026668276544,0.910703230749641,54.96138939955796
3,7,4,49.563438953099215,48.937273970358675,0.9316796418409051,47.59589702441466
3,9,0,54.763799852712104,45.61121245640189,0.9084609708943483,45.50700886277418
3,9,1,56.01265072063511,47.7239141559528,0.9145271792900023,56.04138303334304
3,9,2,53.011512180493355,48.165444454878354,0.9177342409424749,51.04752102832681
3,9,3,58.28428642641419,47.17431510122445,0.8940796330037594,55.55327573370109
3,9,4,51.1681327717882,48.66051123510931,0.9210849792617352,47.458114516530046
4,0,0,29.469644832011227,51.11014047703668,0.9878484181283922,25.68687945245669
4,0,1,26.192567330840554,54.35060973907261,0.985539925822824,24.706913492918012
4,0,2,27.5855486821266,53.875597363001845,0.9834417061568218,26.392527983737814
4,0,3,27.070727521001963,54.21920792016812,0.9835258160542362,25.68143764456251
4,0,4,24.78207838135438,55.16894555161129,0.9855279381170421,23.674603833733386
4,3,0,37.8888561025107,48.92740863747185,0.9663237871668579,29.962305990165362
4,3,1,39.1090242000573,50.86863151659757,0.9658306884365762,40.78294184078272
4,3,2,40.390143531518454,50.5637219648223,0.9636849939755375,42.29090749006107
4,3,3,48.119146467093536,49.222848165231966,0.954745149352022,52.11646139234919
4,3,4,42.24573063763562,50.5360435641885,0.9629087565835655,45.41568632141665
4,5,0,47.08428596000968,47.04011873903077,0.9280496642059793,38.140332916924656
4,5,1,53.74855036068421,48.106836008924525,0.9373714624055479,57.875313436694206
4,5,2,52.374276269613354,48.30686919975275,0.9339808796534728,55.56628889615598
4,5,3,56.17945377960506,47.87765622371964,0.9271662740634942,59.46441876963635
4,5,4,53.78840818725489,48.43792623698383,0.9366530203724375,56.49242468563518
4,7,0,52.79023170748929,46.046567148065336,0.9023711170188581,43.472567966871274
4,7,1,55.82746350904109,47.77721319156015,0.9232602474153642,57.95461618229917
4,7,2,55.74049144348218,47.765814026503286,0.9197014088421611,57.188196718486004
4,7,3,58.46829471543392,47.53079792242094,0.910201988136498,59.16849277474754
4,7,4,57.28107260268294,47.89147724341752,0.9215440102342707,58.99444771478476
4,9,0,56.08599686376209,45.52054964515645,0.8802538926559805,47.510794123616684
4,9,1,57.776822916563496,47.47909798292757,0.9132361378734276,58.929857938582174
4,9,2,57.143137874061125,47.54994819651806,0.9072818755236992,56.89234380876559
4,9,3,59.51025329210818,47.37737049553408,0.8922494594809254,58.03826430517851
4,9,4,57.498149027544756,47.85862279309729,0.9016527517456453,57.827809055553224
