subj,std,ori,nrmse,psnr,ssim,hfen
3,7,1,47.50790668833947,49.154318770871335,0.9289796547187747,46.605410371741954
3,7,2,45.71169840397274,49.452301159067545,0.9274376664041081,42.85683425987007
3,7,3,49.76016511616249,48.54770852123373,0.9071649771961108,44.07737271703851
3,7,4,45.03061593763611,49.77034486734872,0.9330657751224796,43.4676481690389
3,9,0,48.652547990649644,46.638972153379825,0.9229553951939871,39.139523273819805
3,9,1,51.095140522012805,48.522044708925364,0.9197235121444072,50.14259210825607
3,9,2,48.98536042198933,48.85152215585493,0.9177448618196739,46.14942927645609
3,9,3,53.4313239831906,47.92942606145003,0.8950324863921738,47.66604743128189
3,9,4,47.902428716267885,49.23335194922181,0.9237296390606635,46.058033366642206
4,0,0,23.37116134676943,53.12403263940193,0.9834737539960292,18.0271417457921
4,0,1,23.396670338135582,55.33109000191692,0.9863353637517364,19.099782750973304
4,0,2,24.451232921081008,54.92321463995943,0.9830126158139829,19.680400771278926
4,0,3,23.933440815682523,55.2891036725802,0.9832110759287443,18.56303446250333
4,0,4,21.715051191322463,56.3164829262238,0.9873329224149933,18.79504017065879
4,3,0,31.578124390175528,50.509911889484584,0.965038787920751,22.850463701370867
4,3,1,35.184378611727524,51.78717341090538,0.9598388318300749,31.45450246862382
4,3,2,37.58414267607729,51.189136932779704,0.9541174971612506,34.71261278557354
4,3,3,39.3201246698139,50.97690874741642,0.9486487027504978,36.36760988220668
4,3,4,36.24710750706025,51.86623295834451,0.9576330322519635,34.231166051630794
4,5,0,39.263030482367355,48.617962168492255,0.9365371003167671,29.69737285983874
4,5,1,41.85514002003052,50.279195136108434,0.9405062799229916,38.45996027959504
4,5,2,43.89797916348891,49.84033933419849,0.9342783973525398,40.794554127418316
4,5,3,45.425777876872644,49.723159011290726,0.9278917526224363,41.40266153620515
4,5,4,42.8209892442519,50.418566154790845,0.9332467621653903,40.684255816012545
4,7,0,44.898184921234204,47.45306282577148,0.9170392153608855,35.398676424592225
4,7,1,46.26195445143489,49.40969158530636,0.9284515960123293,43.183549820151754
4,7,2,48.510158368748236,48.97257604572397,0.9211498917349823,45.60684527395483
4,7,3,51.32711694383574,48.66226905999434,0.9112130568977725,48.44557944615712
4,7,4,47.44279190744942,49.528295308128136,0.9204526981683137,45.48019045670665
4,9,0,49.788379867078625,46.555078624437215,0.898920947888144,40.73535974228516
4,9,1,50.30828740659364,48.68138045206195,0.9183184497720136,47.55028493698635
4,9,2,52.8258738150514,48.23229610205381,0.9098294586029547,50.56302364702242
4,9,3,55.392777103221434,48.00014369167361,0.8994563976658455,52.46677566175949
4,9,4,51.43017212186189,48.82734052081088,0.9073126101982762,49.58667871110579
