subj,std,ori,nrmse,psnr,ssim,hfen
1,0,0,36.171734664185976,48.71128603141042,0.990252877875439,35.4270666443372
1,0,1,27.645547359423077,53.33646044423854,0.9825928266555678,28.751141369868748
1,0,2,30.06303519296012,52.862692670841355,0.9919328993119556,31.211986850558453
1,0,3,28.438395899684956,53.388060399423196,0.9948534359595356,29.041644357984904
1,0,4,30.037568311947023,53.12029971869898,0.9984182088864513,27.499330076098293
1,3,0,39.687921685378186,47.90550561909741,0.9718850849289526,35.141663394673486
1,3,1,34.523524866951156,51.40666168574741,0.9827851961379508,32.65437853596213
1,3,2,36.09904233773918,51.273435560480785,0.9927474272755611,33.02768025382061
1,3,3,36.28346028543782,51.271988352595976,0.963886435820716,34.22593367473026
1,3,4,38.39193392548034,50.98879535892672,0.9962320088017469,34.19209107445141
1,5,0,45.615248313362535,46.69647189309889,0.972426833900209,39.51093330667416
1,5,1,43.64941147466734,49.3693964553005,0.9473473245170794,41.90056523656491
1,5,2,45.193326900836325,49.32186291511829,0.9773151873948425,42.288853923923995
1,5,3,46.01678084484694,49.20783764001261,0.9610419531968417,43.158092393279055
1,5,4,45.578257865119696,49.49844072553872,0.9817672210529798,42.99214179585321
1,7,0,49.90542653366456,45.9157173244401,0.9292999899807268,42.9435550571369
1,7,1,48.22620392663136,48.503302740051986,0.9772115381078211,44.582633970656566
1,7,2,48.92814736842486,48.632173739882376,0.9751717415901855,44.58109539275764
1,7,3,49.30285197162816,48.60872147298747,0.9248120633648711,45.28379228125582
1,7,4,49.30827891658023,48.81519826973684,0.9770415125041699,45.29197572929715
1,9,0,53.30417271014621,45.343448611867466,0.9254905304632541,45.73864899733061
1,9,1,50.98998257341949,48.019267034189795,0.9140947728253108,46.541034963483334
1,9,2,54.07681875321026,47.76312647824163,0.9905095606519463,48.30843136435644
1,9,3,53.040093983390854,47.974076618088986,0.9152924588918602,49.011380455585616
1,9,4,51.96258093576005,48.359780869313596,0.9725383118209323,47.41082441011296
2,0,0,36.41271646892834,48.81893547098828,0.9902527874889592,35.10434728196563
2,0,1,34.65608114812747,51.51511679714629,0.9729777234912992,35.978643267927076
2,0,2,32.36835547480879,52.24422826036735,0.9931588538460845,32.89289326440256
2,0,3,25.010138000345748,54.9765564071678,0.9866773594304327,25.389379066223167
2,0,4,32.38138763039945,51.92921379904733,0.9915100322088176,32.693128934911144
