subj,std,ori,nrmse,psnr,ssim,hfen
1,0,0,47.86483444288547,37.75897864650609,0.9421167313634992,46.12388790811656
1,0,1,54.84894651843229,38.5784127935654,0.9358332018941554,55.46292473822664
1,0,2,55.48545618950288,38.47621270673481,0.9282576203581995,56.40525152217444
1,0,3,52.789009340666894,38.90589354895782,0.9370642850124526,52.6328953403138
1,0,4,54.38526078646251,38.65804023926965,0.9295396677954106,54.015198377583815
1,3,0,45.868837986316805,38.12895510608465,0.9257432168418963,42.40613715432367
1,3,1,53.664002940753456,38.7681173093389,0.9197485039023168,51.60669172407373
1,3,2,53.779034641215205,38.747535884598825,0.9091489139736781,52.49212152682298
1,3,3,51.50882301004239,39.119131262632344,0.9174914795390555,48.86724119209421
1,3,4,52.43638770298678,38.97500922943546,0.9162404564912133,50.24982320230158
1,5,0,52.781182286742656,36.90972758652747,0.8974800775245532,50.61818742693631
1,5,1,59.63256668523829,37.85210855368652,0.8979148061422401,57.54071716354397
1,5,2,59.51868962789012,37.86672870491435,0.8897653631677155,58.223599284669994
1,5,3,57.56279103441656,38.15392692135521,0.8960216270464524,55.14937744032598
1,5,4,57.92237693985316,38.11073703620446,0.8974985271053245,56.27238950112526
1,7,0,54.14056598138801,36.68885403758432,0.8884110551893313,51.73470979256059
1,7,1,60.418977773479774,37.7383111401072,0.8930016528368896,58.209983114867825
1,7,2,60.171217140589015,37.77201999858602,0.8846799006472039,58.79487043709937
1,7,3,58.69789374445384,37.98431343277126,0.8896881955447009,56.20738309689713
1,7,4,58.829595309035795,37.97574732964654,0.892489846459287,57.110076284705514
1,9,0,55.29788307172571,36.50513975146288,0.880595473301651,52.70118360762809
1,9,1,61.08091624023629,37.6436677430632,0.8885777943247152,58.78880494990375
1,9,2,61.14464668637276,37.63262713105104,0.8796781637397278,59.79729464228233
1,9,3,60.10279518068362,37.7788703864561,0.8835218312347396,57.643508411871615
1,9,4,59.85366863506118,37.82584904814126,0.8878275655001763,58.371362480608916
2,0,0,58.357583920306645,36.015487294259124,0.9330523830159069,57.23146269357052
2,0,1,65.08588232518494,37.07033986200204,0.9286265467050239,66.20689810800603
2,0,2,62.53298579386319,37.41678531622897,0.9300421685393739,63.6507774438248
2,0,3,63.04841295627443,37.34560569551613,0.9298342346889237,63.76916473929093
2,0,4,65.06994365096183,37.07446297544972,0.9294815632228646,66.06518089566735
2,3,0,58.48312189798439,35.99682240463092,0.9121184130294078,54.3931819485256
2,3,1,64.33276816722083,37.171431015029256,0.9152823495832286,62.01171279371982
2,3,2,62.19163852947727,37.46432864755303,0.9173262453230242,59.986914282489536
2,3,3,63.65914430992067,37.261872943783196,0.9201522144014823,61.397442595704376
2,3,4,63.773715123292604,37.24923723934188,0.9173784356423722,61.60961439346625
2,5,0,64.52915284947845,35.142314086087225,0.8908519792649917,60.59789799192325
2,5,1,68.67328231274318,36.604319686054374,0.9028855571472266,65.30726068288945
2,5,2,67.47610561611484,36.755968442647216,0.9029910146940741,64.73704619279549
2,5,3,69.2130272756067,36.53533197563099,0.9052266289372654,66.48082904554815
2,5,4,67.9383850321659,36.69976720807592,0.9062504087016848,65.03259703358022
2,7,0,65.65582608911816,34.991967958109356,0.8844267968213056,61.72453488899294
2,7,1,69.50326471909864,36.49997169875463,0.8985969941305236,66.45135298009366
