subj,std,ori,nrmse,psnr,ssim,hfen
1,0,0,46.70371447431603,37.972281416997895,0.9386234092991859,44.09826760580112
1,0,1,53.692608446693,38.76348854413663,0.9332257310020865,53.33771901618212
1,0,2,54.318533599202965,38.66083518645609,0.9256825163239792,54.44614620397273
1,0,3,51.45797232979012,39.12771040566854,0.9323055018016849,50.2549484712305
1,0,4,52.97622565618335,38.886044280611344,0.9273382095596243,51.84406160058727
1,3,0,46.887600839381186,37.93814964477459,0.9213477822499339,43.476292497423096
1,3,1,54.1408367310097,38.691279336194846,0.9154127700653164,51.9135737428084
1,3,2,54.47345032934906,38.63609824386102,0.9062805539300862,53.226270086899106
1,3,3,52.012496774590645,39.03460975029279,0.913842870902945,49.19805820886817
1,3,4,52.833499118722294,38.909477055005965,0.9142059961273762,50.579508561906486
1,5,0,53.74958412879195,36.75180770082346,0.8922217574352659,51.7252019250955
1,5,1,59.774486464200564,37.8314615301572,0.8961885662204304,57.6260473386489
1,5,2,59.76467993653806,37.83090396740609,0.8876104367617308,58.52866618849092
1,5,3,57.88855958870823,38.1049089201869,0.8944896868588611,55.48788915388141
1,5,4,58.36278279937817,38.044944720312955,0.8951582845887873,56.58192615309898
1,7,0,55.15813796577411,36.52711793253405,0.8824198558451091,52.88956660783269
1,7,1,61.10676820326775,37.639992294065344,0.8900140874954979,58.81483979307781
1,7,2,60.87143733059096,37.671524794379174,0.8809650964324612,59.61507483691227
1,7,3,59.59989613534269,37.851853729751795,0.8863800239989557,57.14671938117635
1,7,4,59.53667000617096,37.87197374479022,0.8890318951258948,57.8226977515672
1,9,0,56.82093537583579,36.26914229394267,0.8722402396557294,54.44453674235188
1,9,1,62.43495399387088,37.453222683095824,0.8838711792048569,60.11484626144959
1,9,2,62.38791237952689,37.457786857201796,0.873935790358398,61.221985916168464
1,9,3,61.538597558055464,37.57381189541913,0.8779049100131243,59.199759488871884
1,9,4,61.03655926412613,37.6558636728528,0.882859153888988,59.66359178156305
2,0,0,58.03520672750968,36.06360264338435,0.9303157061203167,55.83895098114754
2,0,1,65.30775676964184,37.040780463071314,0.9238382136056755,65.67500647911679
2,0,2,62.32967054506734,37.44507200218176,0.9289254795850388,62.62815296702588
2,0,3,62.55550323026815,37.41377843391226,0.9278931051079634,62.050802300550856
2,0,4,65.01402304182852,37.08193077154626,0.9273392930263322,65.28706570593492
2,3,0,59.385781199125645,35.86378388228895,0.9089731746305413,55.25163614697466
2,3,1,65.4058400678178,37.02774523362615,0.911983544399956,63.14638106006103
2,3,2,63.035586273703046,37.347252700840265,0.9147466823852383,60.87706895802483
2,3,3,64.27296967217127,37.17852154589212,0.9182313834437623,61.8908307753704
2,3,4,64.53376779991719,37.14633114629444,0.9152416883927174,62.329191732929026
2,5,0,64.99447232758557,35.07990491531463,0.8876804948935868,61.30044344281127
2,5,1,69.18397041075902,36.539966151332635,0.9001953230791928,66.07692919761695
2,5,2,67.68726979198891,36.72882869101184,0.9010745066801256,65.16178614149301
2,5,3,69.34927583186081,36.51825026902185,0.9038496478382678,66.7845078905707
2,5,4,68.40347289138265,36.64050855416384,0.9041907274902706,65.54530983821303
2,7,0,66.64107212461172,34.86259385094246,0.879530712079016,63.08330633992528
2,7,1,70.57315152372176,36.36728555966853,0.8944765613403117,67.91746607743016
2,7,2,69.24121458978486,36.53167508096479,0.8950772881469798,66.72650067572373
2,7,3,70.97793315383024,36.31662190210987,0.8976200625634395,68.69042716412453
2,7,4,69.76360912086427,36.469492786122395,0.8993758207140125,67.201533186555
2,9,0,68.44461495722123,34.630647665762325,0.8711083108287679,65.0465084621189
2,9,1,71.5094000664589,36.25281310502319,0.8907598041049087,68.64688423169692
2,9,2,70.38228821150308,36.389700986148725,0.8904767080674453,68.01778647651363
2,9,3,72.72361311937685,36.10557992163031,0.8920512684299744,70.53175484098443
2,9,4,70.68017716453762,36.356118999875775,0.8951976028880084,67.95761080465262
3,0,0,49.71147044246241,38.00868110714751,0.9280181037077057,47.60937651216196
3,0,1,57.26145884867265,38.84487645326533,0.9254862726777736,57.24191768147231
3,0,2,52.250125627954866,39.63634652782622,0.9293984306546357,52.721479646529204
3,0,3,56.8776478683731,38.900418605192506,0.912876342738227,58.579268998268596
3,0,4,56.72060901113891,38.92453695021229,0.9110606997686485,57.57791903603112
3,3,0,48.834445754726346,38.16328803697684,0.9105850126608773,46.07516265542938
3,3,1,56.002728079754625,39.03794095087902,0.9073192343882408,54.56832175746579
3,3,2,51.883466031757266,39.697513686242644,0.9081610012036814,51.06629168475549
3,3,3,54.92215977858409,39.20429902370073,0.8994170618802932,54.701869153825136
3,3,4,55.448793596182114,39.12151262274353,0.9001702541372348,55.08337173928645
3,5,0,53.930349665689604,37.30114857611051,0.8799176362514038,52.46075542325204
3,5,1,59.37455616986171,38.53011709488024,0.886853828067668,58.061740855022656
3,5,2,56.55994290234989,38.947914060176494,0.8915280091091026,56.20184578016125
3,5,3,59.15112509533418,38.55999097624866,0.884760128353064,58.62327845961115
3,5,4,59.272296932535326,38.5423195061831,0.8873389022315967,59.286920545318885
3,7,0,55.80177061433258,37.00485370819165,0.8680152332261761,54.46652068705268
3,7,1,60.83637349363266,38.31885826996595,0.8803199024649102,59.67515019917763
3,7,2,58.00907241433894,38.728174887489054,0.8841699211990331,57.62047987799506
3,7,3,61.00737188015094,38.291604837882346,0.8771285245469352,60.50791160498714
3,7,4,60.467237672103735,38.368952071666754,0.8815147851781702,60.435986201556865
3,9,0,57.719945658111385,36.711295027468736,0.8561225881893167,56.30306199111544
3,9,1,62.40100136812862,38.09829344005773,0.8732032162451564,61.62781858317983
3,9,2,59.711367867835996,38.47695290524416,0.8763417998546676,59.39203632335298
3,9,3,62.682036992600956,38.05638914085598,0.8701933028408615,62.40800603222176
3,9,4,61.397124957626794,38.23639395660553,0.8757432187461532,61.4824746190944
4,0,0,51.56637795492569,37.26640920742179,0.9091412655024641,47.47228724280763
4,0,1,54.36140843737021,38.819492909380074,0.9273651351357581,53.530956232123586
4,0,2,56.288197397524186,38.52440216379722,0.9135365662667009,55.197685363419644
4,0,3,53.288613761923244,38.99758592277798,0.9248129993525016,51.75215536620621
4,0,4,53.65681354597535,38.92031630324234,0.9231780784337186,51.50319206724772
4,3,0,52.24166793291183,37.15340106991519,0.889654334455275,47.42416000680249
4,3,1,55.42436187453661,38.651292882469534,0.9031911149677478,53.050827985856344
4,3,2,56.48779115882632,38.493657122846486,0.897294084601159,53.6945024216378
4,3,3,54.2023636951241,38.8499098582816,0.9104102498938286,51.07772611174526
4,3,4,54.50516824440182,38.7840601756798,0.9059219273702631,51.1430630978427
4,5,0,57.818697097435326,36.27237573762171,0.8627708003029134,54.21426451944876
4,5,1,60.30335934770196,37.918476789009276,0.8865566935228907,58.099144233438174
4,5,2,60.960785950332166,37.83173782791886,0.8817411381911632,58.1192196666115
4,5,3,59.57602409545114,38.02884404804069,0.8927312290420445,56.663462958816794
4,5,4,59.474510680658334,38.026196314199005,0.8889699628532364,56.63647221904695
4,7,0,59.84432584020997,35.97328217791744,0.8515829528937736,56.359211790078575
4,7,1,61.81754353340497,37.70307204725045,0.8801887347543685,59.6332419345941
4,7,2,62.70782334669318,37.58631445547274,0.8749275947636119,59.95639471864168
4,7,3,62.093161704890356,37.66939889510223,0.8831679620530054,59.4730816225454
4,7,4,61.12551676757566,37.78836299134778,0.8819226247740677,58.34320095831392
4,9,0,61.50742077504695,35.735191438411704,0.8412015388558556,58.10655815068695
4,9,1,63.15328462674421,37.51738804819125,0.8738170482349213,60.91230417175632
4,9,2,64.16406201246771,37.3869119824213,0.8678019210158006,61.550264517970135
4,9,3,64.22001017108168,37.376866977475565,0.8738488635103548,61.961081555815
4,9,4,62.92921041553716,37.535768214406055,0.874372047469862,60.248027663289236
