subj,std,ori,nrmse,psnr,ssim,hfen
1,0,0,47.64774662414608,37.79846253567028,0.9373089667611667,45.734640435543604
1,0,1,53.908807657834224,38.728584077580656,0.9302063508857792,53.69614884125314
1,0,2,54.41525985406843,38.64538177919793,0.9261275561651793,54.947527845948116
1,0,3,51.73105861218734,39.08173647168363,0.9329027304809848,50.77123786359562
1,0,4,53.521486329466484,38.797101235211564,0.932731825973381,52.87737353520456
1,3,0,46.407373147287814,38.027570144012266,0.922976942843751,42.84097821642934
1,3,1,53.78862846135991,38.74796919403772,0.915141299630814,51.442592289101164
1,3,2,53.93161867825448,38.722926824084205,0.908199922506799,52.49530003616049
1,3,3,51.56459903447437,39.10973088704873,0.9152901905965471,48.603576709135794
1,3,4,52.55381791608129,38.95557910658851,0.9157201309262903,50.42488786741918
1,5,0,53.96830053464409,36.716535022011854,0.8932315696566967,51.85653464543725
1,5,1,60.16740438221787,37.774553074620016,0.896587916504889,57.94020483529988
1,5,2,60.131590769081846,37.7777420645643,0.8881420227555447,58.913495833735674
1,5,3,57.9827898217478,38.090781638691574,0.8954224248363346,55.51483310176181
1,5,4,58.61213375703623,38.00791390646608,0.8960725853906301,57.10857812578817
1,7,0,55.14863088952773,36.52861516459185,0.8843081476909195,52.80532558878844
1,7,1,60.73514541615882,37.692977090993665,0.891776358165445,58.3104195078699
1,7,2,60.73394148948156,37.691166593485185,0.8829984960139153,59.38806410164046
1,7,3,59.07760784793431,37.92830575409647,0.8886519012474163,56.40609491941736
1,7,4,59.44550381591964,37.885284303788644,0.8908079963514539,57.798511132440176
1,9,0,56.461042113283746,36.32433207340059,0.8751159998207794,53.842468097320705
1,9,1,62.235139702629816,37.48106522843241,0.8853390639241399,59.71374446391229
1,9,2,62.58921951291689,37.42980520920416,0.875399335077906,61.43392796874721
1,9,3,61.2186476400272,37.61908915732013,0.8801055575096008,58.68302043021121
1,9,4,60.93048019507585,37.6709725305096,0.8959554533395536,59.56611139217286
2,0,0,58.40211177183334,36.00886233655196,0.929183811720447,56.67184419015061
2,0,1,64.92543414010382,37.09177854862789,0.9249075023471696,65.47851180787531
2,0,2,62.29496056114412,37.44991032498866,0.9300577775208961,62.76249827371462
2,0,3,63.310684048049005,37.309548758044954,0.9287407613845146,63.278631431753176
